"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","1960",,,"3224",,"3224","0","100","0","56","0","0",,"0","0","0","0","4","0","0","0","275","0","100","0","27","0,0225,","0",",0,1231,+","0.0","T,0,0212,","5.60",",0,1016,","101","0,0730,",,,,,,,,,,,"32","0,0318","27","0,0225",,,,,,,"1270",,"1270","0","44.37",",0",,,"0.0","T,0","70.4","0","79.1","0","61.7","0",,,,,,,,,,,,,,,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","1961",,,"3255",,"3255","0","68","0","34","0","0",,"0","0","0","0","4","0","0","0","299","0","92","0","29","0,0128,","0",",0,1231,+","0.0","T,0,0120,","3.60",",0,0711,","98","0,0804,",,,,,,,,,,,"32","0,0129",,,,,,,,,"1116",,"1116","0","26.46",",0",,,"0.0","T,0","71.0","0","80.0","0","62.0","0",,,,,,,,,,,,,,,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","1962",,,"3695",,"3695","0","64","0","32","0","0",,"0","0","0","0","9","0","2","0","309","0","129","0","14","0,0112,","0",",0,1231,+","0.0","T,0,0301,","1.66",",0,0909,","103","0,0814,+","31","0,1212",,,,,,,,,"32","0,0301","28","0,0113","14","0,0112","14","0,0112","14","0,0112","1023",,"1023","0","15.50",",0",,,"0.0","T,0","72.3","0","81.9","0","62.6","0",,,,,,,,,,,,,,,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","1963",,,"3736",,"3736","0","60","0","26","0","0",,"0","0","0","0","17","0","0","0","299","0","116","0","18","0,0124,","0",",0,1231,+","0.0","T,0,0113,","2.65",",0,0811,","99","0,0820,","31","0,1222","27","0,1223",,,,,,,"28","0,0214","28","0,0214","18","0,0124","18","0,0124",,,"1161",,"1161","0","14.68",",0",,,"0.0","T,0","71.6","0","80.9","0","62.3","0",,,,,,,,,,,,,,,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","1964",,,"3403",,"3403","0","75","0","40","0","0",,"0","0","0","0","10","0","0","0","304","0","117","0","27","0,0113,","0",",0,1231,+","0.0","T,0,0221,","3.24",",0,0925,","101","0,0712,","30","0,1218",,,,,,,,,"32","0,0223","27","0,0113",,,,,,,"1218",,"1218","0","21.74",",0",,,"0.0","T,0","71.3","0","81.5","0","61.1","0",,,,,,,,,,,,,,,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","1965",,,"3429",,"3429","0","81","0","45","0","0",,"0","0","0","0","6","0","0","0","305","0","107","0","29","0,0304,","0",",0,1231,+","0.0",",0,1231,+","2.28",",0,0216,","100","0,0910,+",,,,,,,,,,,"30","0,0320",,,,,,,,,"1094",,"1094","0","25.32",",0","52.8","X","0.0",",0","71.9","0","81.4","0","62.5","0","141774",",X",,,,,,,,,"360","X",,,,,,,,,"42.1","X"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","1966",,,"3153",,"3153","0","84","0","45","0","0",,"0","0","0","0","12","0","0","0","291","0","87","0","26","0,0130,","0",",0,1231,+","0.0",",0,1231,+","3.76",",0,0425,","99","0,0817,","31","0,1211",,,,,,,,,"32","0,0305","26","0,0130",,,,,,,"1031",,"1031","0","29.91",",0","51.2","X","0.0",",0","70.2","0","79.6","0","60.9","0","137406",",X",,,,,,,,,"180","X",,,,,,,,,"45.0","X"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","1967",,,"3339",,"3339","0","68","0","42","0","0",,"1","0","0","0","6","0","0","0","306","0","80","0","25","0,0104,","0",",0,1231,+","1.0",",0,0109,","6.38",",0,0921,","98","0,0810,+","28","0,1223","28","0,1223",,,,,,,"32","0,0209","25","0,0104",,,,,,,"929",,"929","0","38.24",",0","52.0","X","1.0",",0","71.4","0","80.3","0","62.5","0","140940",",X",,,,,,,,,"90","X",,,,,,,,,"72.0","X"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","1968",,,"3024",,"3024","0","95","0","57","0","0",,"0","0","0","0","9","0","0","0","292","0","52","0","28","0,0113,+","0",",0,1231,+","0.0",",0,1231,+","3.33",",0,0603,","96","0,0812,+","32","0,1204",,,,,,,,,"29","0,0224","28","0,0113",,,,,,,"1353",,"1353","0","41.56",",0","54.2","X","0.0",",0","69.5","0","78.0","0","61.1","0","146166",",X",,,,,,,,,"45","X",,,,,,,,,"45.0","X"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","1969",,,"3311",,"3311","0","75","0","41","0","0",,"0","0","0","0","5","0","0","0","303","0","103","0","28","0,0105,","0",",0,1231,+","0.0",",0,1231,+","2.04",",0,0412,","100","0,0818,+","32","0,1115",,,,,,,,,"32","0,0106","28","0,0105",,,,,,,"1007",,"1007","0","23.61",",0","59.2","X","0.0",",0","71.4","0","80.5","0","62.2","0","162018",",X",,,,,,,,,"270","X",,,,,,,,,"42.1","X"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","1970",,,"3236",,"3236","0","77","0","44","0","0",,"0","0","0","0","5","0","0","0","296","0","94","0","26","0,0107,","0",",0,1231,+","0.0",",0,1231,+","6.38",",0,0803,","99","0,0811,",,,,,,,,,,,"32","0,0204","26","0,0107",,,,,,,"1158",,"1158","0","39.52",",0","59.1","X","0.0",",0","70.9","0","80.0","0","61.8","0","158688",",X",,,,,,,"225","X","225","X",,,,,,,"161.1","X","119.9","X"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","1971",,,"3733",,"3733","0","64","0","45","0","0",,"0","0","0","0","3","0","0","0","334","0","107","0","28","0,0209,","0",",0,1231,+","0.0",",0,1231,+","3.74",",0,0910,","98","0,0907,+",,,,,,,,,,,"32","0,0210","28","0,0209",,,,,,,"664",,"664","0","36.97",",0","60.1","X","0.0",",0","73.5","0","82.9","0","64.1","0","161928",",X",,,,,,,"315","X","315","X",,,,,,,"70.2","X","66.0","X"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","1972",,,"3734",,"3734","0","92","0","53","0","0",,"0","0","0","0","8","0","0","0","313","0","117","0","28","0,1227,+","0",",0,1231,+","0.0",",0,1231,+","3.33",",0,0803,","98","0,0730,","29","0,1216","28","0,1227",,,,,,,"28","0,0204","28","0,0204",,,,,,,"560",,"560","0","36.44",",0","63.5","X","0.0",",0","72.7","0","82.1","0","63.4","0","172692",",X",,,,,,,"135","X","135","X",,,,,,,"59.7","X","47.0","X"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","1973",,,"3519",,"3519","0","97","0","56","0","1",,"1","0","0","0","13","0","0","0","315","0","102","0","18","0,1221,","1",",0,0209,","1.0",",0,0208,","4.52",",0,1011,","99","0,0527,","24","0,1220","24","0,1220","24","0,1220","18","0,1221",,,"32","0,0211","28","0,0210",,,,,,,"1265",,"1265","0","43.54",",0","60.9","X","1.3",",0","71.8","0","81.2","0","62.5","0","163800",",X",,,,,,,"315","X","135","X",,,,,,,"52.8","X","42.9","X"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","1974",,,"3602",,"3602","0","80","0","39","0","0",,"0","0","0","0","1","0","0","0","314","0","110","0","27","0,0209,","0",",0,1231,+","0.0",",0,1231,+","1.97",",0,0501,","99","0,0801,",,,,,,,,,,,"27","0,0209","27","0,0209",,,,,,,"727",,"727","0","24.83",",0","65.7","X","0.0",",0","72.4","0","81.8","0","62.9","0","179058",",X",,,,,,,,,"360","X",,,,,,,,,"53.9","X"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","1975",,,"3675",,"3675","0","81","0","40","0","0",,"0","0","0","0","4","0","0","0","320","0","104","0","18","0,0113,","0",",0,1231,+","0.0",",0,1231,+","2.98",",0,0914,","100","0,0729,",,,,,,,,,,,"32","0,0224","28","0,0114","18","0,0113","18","0,0113",,,"884",,"884","0","25.21",",0","61.9","X","0.0",",0","72.6","0","82.5","0","62.7","0","165900",",X",,,,,,,"135","X","135","X",,,,,,,"52.8","X","49.0","X"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","1976",,,"3026",,"3026","0","85","0","52","0","0",,"0","0","0","0","8","0","0","0","301","0","89","0","26","0,0108,","0","T,0,1128,","0.0","T,0,1128,","3.18",",0,0714,","99","0,0809,+","31","0,1128",,,,,,,,,"27","0,0223","27","0,0223",,,,,,,"795",,"795","0","39.40",",0","56.1","X","0.0","T,0","70.4","0","79.9","0","60.8","0","150858",",X",,,,,,,"270","X",,,,,,,,,"56.4","X",,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","1977",,,"3713",,"3713","0","79","0","46","0","0",,"0","0","0","0","5","0","0","0","308","0","128","0","23","0,1222,","0",",0,1231,+","0.0",",0,1231,+","4.17",",0,0430,","103","0,0905,","31","0,1221","23","0,1222","23","0,1222",,,,,"30","0,0119","26","0,0110",,,,,,,"1370",,"1370","0","26.27",",0","64.0","X","0.0",",0","72.5","0","82.5","0","62.5","0","172884",",X","180","X",,,,,"315","X",,,"34.9","X",,,,,"52.8","X",,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","1978",,,"3632",,"3632","0","78","0","45","0","0",,"0","0","0","0","6","0","0","0","297","0","122","0","21","0,1210,","0",",0,1231,+","0.0","T,0,0102,","4.87",",0,0601,","101","0,0828,","29","0,1209","21","0,1210","21","0,1210",,,,,"27","0,0222","27","0,0222",,,,,,,"1248",,"1248","0","39.16",",0","64.0","X","0.0","T,0","71.2","0","80.7","0","61.8","0","176034",",X","160","X",,,,,,,,,"38.0","X",,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","1979",,,"3456",,"3456","0","87","0","49","0","0",,"0","0","0","0","8","0","0","0","301","0","104","0","22","0,0102,","0",",0,1231,+","0.0","T,0,1123,","6.65",",0,0919,","100","0,0724,","31","0,1217",,,,,,,,,"32","0,0124","23","0,0103","23","0,0103",,,,,"1055",,"1055","0","39.07",",0","66.0","X","0.0","T,0","71.3","0","80.9","0","61.6","0","179418",",X","40","X",,,,,"45","X",,,"38.0","X",,,,,"52.8","X",,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","1980",,,"3426",,"3426","0","68","0","34","0","0",,"0","0","0","0","5","0","0","0","302","0","113","0","24","0,0302,","0",",0,1231,+","0.0",",0,1231,+","6.93",",0,0810,","101","0,0627,",,,,,,,,,,,"29","0,0303","24","0,0302","24","0,0302",,,,,"939",,"939","0","32.71",",0","57.3","X","0.0",",0","71.4","0","81.2","0","61.6","0","156282",",X","110","X",,,,,"135","X",,,"55.0","X",,,,,"91.9","X",,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","1981",,,"3405",,"3405","0","89","0","49","0","0",,"0","0","0","0","2","0","0","0","301","0","105","0","26","0,0211,","0",",0,1231,+","0.0","T,0,0117,","4.88",",0,1031,","97","0,0809,",,,,,,,,,,,"32","0,0212","26","0,0211",,,,,,,"1138",,"1138","0","44.04",",0","62.2","X","0.0","T,0","71.8","0","80.7","0","63.0","0","168270",",X","150","X",,,,,"135","X",,,"40.9","X",,,,,"60.8","X",,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","1982",,,"3551",,"3551","0","58","0","31","0","0",,"0","0","0","0","10","0","0","0","293","0","123","0","19","0,0114,","0",",0,1231,+","0.0",",0,1231,+","4.70",",0,0225,","100","0,0911,",,,,,,,,,,,"32","0,0307","28","0,0206","19","0,0114","19","0,0114",,,"989",,"989","0","22.49",",0","56.6","X","0.0",",0","71.6","0","80.9","0","62.2","0","154452",",X","170","X",,,,,"180","X",,,"44.1","X",,,,,"58.6","X",,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","1983",,,"3108",,"3108","0","78","0","45","0","0",,"0","0","0","0","13","0","3","0","292","0","91","0","14","0,1225,","0","T,0,1224,+","0.0","T,0,1219,","2.91",",0,0714,","101","0,0818,","30","0,1219","26","0,1222","20","0,1224","20","0,1224","14","0,1225","32","0,0122",,,,,,,,,"1051",,"1051","0","36.94",",0","66.2","X","0.0","T,0","70.1","0","79.5","0","60.6","0","177930",",X","320","X",,,,,"135","X",,,"40.0","X",,,,,"51.7","X",,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","1984","12.8","X","3418",,"3418","0","67","0","36","0","0",,"0","0","0","0","4","0","0","0","308","0","106","0","26","0,0119,","0",",0,1231,+","0.0",",0,1231,+","2.89",",0,0109,","103","0,0503,","32","0,1128",,,,,,,,,"31","0,0121","26","0,0119",,,,,,,"1298",,"1298","0","22.25",",0",,,"0.0",",0","71.8","0","81.2","0","62.4","0","159755",",X","310","X",,,,,"315","X",,,"38.9","X",,,,,"57.5","X",,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","1985","12.3","X","3323",,"3323","0","75","0","53","0","0",,"0","0","0","0","14","0","1","0","290","0","80","0","22","0,0121,","0","T,0,0103,","0.0","T,0,0201,+","5.30",",0,0929,","98","0,0902,+","28","0,1214","28","0,1214",,,,,,,"29","0,0212","23","0,0202","23","0,0202",,,,,"1089",,"1089","0","36.71",",0",,,"0.0","T,0","70.6","0","79.2","0","62.0","0","129514",",X","320","X",,,,,"315","X",,,"44.1","X",,,,,"59.7","X",,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","1986","12.3","X","3464",,"3464","0","86","0","60","0","0",,"0","0","0","0","1","0","0","0","305","0","110","0","31","0,1212,","0",",0,1231,+","0.0",",0,1231,+","2.41",",0,0805,","100","0,0819,","31","0,1212",,,,,,,,,,,,,,,,,,,"806",,"806","0","32.19",",0",,,"0.0",",0","72.0","0","81.2","0","62.8","0","150348",",X","70","X",,,,,"360","X",,,"40.0","X",,,,,"51.7","X",,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","1987","11.9","X","3165",,"3165","0","82","0","38","0","0",,"0","0","0","0","2","0","0","0","292","0","91","0","30","0,0331,","0",",0,1231,+","0.0",",0,1231,+","2.30",",0,0225,","96","0,0811,+",,,,,,,,,,,"30","0,0331",,,,,,,,,"1114",,"1114","0","30.67",",0",,,"0.0",",0","70.9","0","80.5","0","61.3","0","147468",",X","310","X",,,,,"315","X",,,"38.0","X",,,,,"59.7","X",,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","1988","12.1","X","3472",,"3472","0","66","0","39","0","0",,"0","0","0","0","8","0","0","0","307","0","120","0","28","0,0126,","0",",0,1231,+","0.0","T,0,0207,+","2.50",",0,0916,","102","0,0810,+",,,,,,,,,,,"30","0,0319","28","0,0126",,,,,,,"1079",,"1079","0","19.30",",0",,,"0.0","T,0","71.7","0","82.0","0","61.5","0","163114",",X","300","X",,,,,"90","X",,,"45.0","X",,,,,"60.8","X",,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","1989","12.3","X","3711",,"3711","0","60","0","34","0","0",,"0","0","0","0","16","0","2","0","297","0","132","0","13","0,1223,","0",",0,1231,+","0.0","T,0,1212,+","1.37",",0,0414,","102","0,0330,","32","0,1209","25","0,1213","24","0,1216","20","0,1222","13","0,1223","28","0,0307","28","0,0307",,,,,,,"876",,"876","0","18.87",",0",,,"0.0","T,0","71.7","0","81.5","0","61.9","0","146015",",X","300","X",,,,,"270","X",,,"33.1","X",,,,,"50.6","X",,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","1990","12.8","X","3712",,"3712","0","79","0","41","0","0",,"0","0","0","0","6","0","0","0","326","0","131","0","25","0,1223,","0",",0,1231,+","0.0","T,0,0330,","2.11",",0,0228,","102","0,0827,","31","0,1208","26","0,1222",,,,,,,"32","0,0126",,,,,,,,,"953",,"953","0","21.15",",0",,,"0.0","T,0","73.3","0","82.8","0","63.8","0","132132",",X","310","X",,,,,"135","X",,,"40.0","X",,,,,"58.6","X",,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","1991","11.9","X","3632",,"3632","0","106","0","60","0","0",,"0","0","0","0","1","0","0","0","305","0","112","0","29","0,1124,","0",",0,1231,+","0.0",",0,1231,+","6.77",",0,1221,","100","0,0730,","29","0,1124",,,,,,,,,,,,,,,,,,,"822",,"822","0","48.08",",0",,,"0.0",",0","72.6","0","81.3","0","63.9","0","125396",",X","130","X",,,,,"315","X",,,"36.9","X",,,,,"54.1","X",,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","1992","11.9","X","3287",,"3287","0","97","0","51","0","0",,"0","0","0","0","0","0","0","0","296","0","105","0","33","0,1128,+","0",",0,1231,+","0.0","T,0,0116,","4.00",",0,0531,","97","0,0827,+",,,,,,,,,,,,,,,,,,,,,"841",,"841","0","41.45",",0",,,"0.0","T,0","71.9","0","80.6","0","63.1","0","156812",",X","300","X",,,,,"45","X",,,"38.0","X",,,,,"51.7","X",,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","1993","12.8","X","3255",,"3255","0","73","0","43","0","0",,"0","0","0","0","4","0","0","0","295","0","99","0","28","0,1128,+","0",",0,1231,+","0.0","T,0,1030,+","3.79",",0,1218,","98","0,0926,+","28","0,1031","28","0,1031",,,,,,,"30","0,0126",,,,,,,,,"798",,"798","0","37.69",",0",,,"0.0","T,0","71.4","0","80.5","0","62.3","0","134192",",X","130","X",,,,,"360","X",,,"40.0","X",,,,,"57.5","X",,
