"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","1960",,,"617",,"617","0","100","0","47","0","74",,"9","0","27","0","165","0","94","0","128","0","15","0","-19","0,0105,","7",",0,0105,+","3.7",",0,0101,","1.51",",0,0825,","95","0,0906,+","31","0,1003","28","0,1018","23","0,1019","18","0,1020","16","0,1109","31","0,0512","28","0,0508","23","0,0418","20","0,0409","15","0,0326","8240",,"8240","0","21.49",",0",,,"22.0",",0","43.8","0","53.8","0","33.8","0",,,,,,,,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","1961",,,"615",,"615","0","101","0","58","0","69",,"18","0","34","0","175","0","64","0","129","0","12","0","-21","0,0124,","11",",0,1217,","7.4",",0,1209,","1.70",",0,0818,","98","0,0628,","32","0,0925","27","0,0928","23","0,1103","16","0,1108","16","0,1108","31","0,0503","24","0,0502","24","0,0502","15","0,0402","15","0,0402","8225",,"8225","0","25.77",",0",,,"56.9",",0","44.1","0","54.4","0","33.9","0",,,,,,,,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","1962",,,"430",,"430","0","120","0","63","0","106",,"15","0","43","0","167","0","81","0","119","0","6","0","-32","0,0301,","27",",0,0313,","8.2",",0,0311,","1.47",",0,0719,","95","0,0628,","28","0,0920","28","0,0920","20","0,1024","20","0,1024","16","0,1026","31","0,0423","27","0,0418","24","0,0416","20","0,0415","2","0,0413","8665",,"8665","0","28.85",",0",,,"69.5",",0","42.4","0","52.0","0","32.7","0",,,,,,,,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","1963",,,"699",,"699","0","110","0","48","0","100",,"10","0","50","0","158","0","81","0","147","0","16","0","-32","0,0115,","7",",0,0320,","5.4",",0,0422,","1.62",",0,0527,","99","0,0630,","25","0,1029","25","0,1029","19","0,1102","19","0,1102","16","0,1123","28","0,0523","28","0,0523","23","0,0410","12","0,0322","12","0,0322","8385",,"8385","0","19.61",",0",,,"33.5",",0","44.4","0","55.0","0","33.7","0",,,,,,,,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","1964",,,"775",,"775","0","109","0","59","0","79",,"13","0","18","0","162","0","81","0","124","0","27","0","-17","0,1130,","5",",0,1231,+","3.0",",0,1127,+","2.16",",0,0907,","98","0,0801,","30","0,1006","25","0,1009","24","0,1118","12","0,1119","12","0,1119","29","0,0415","27","0,0410","24","0,0408","19","0,0404","7","0,0330","7467",,"7467","0","26.00",",0",,,"33.8",",0","45.6","0","55.8","0","35.5","0",,,,,,,,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","1965",,,"433",,"433","0","127","0","70","0","107",,"16","0","38","0","164","0","82","0","113","0","6","0","-28","0,0202,","27",",0,0329,","11.2",",0,0317,","2.39",",0,0531,","95","0,0813,+","27","0,0926","27","0,0926","23","0,1028","15","0,1109","15","0,1109","26","0,0428","26","0,0428","24","0,0331","8","0,0330","8","0,0330","8820",,"8820","0","39.96",",0","50.2","X","64.1",",0","42.6","0","51.8","0","33.5","0","137904",",X",,,,,,,,,"315","X",,,,,,,,,"45.0","X"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","1966",,,"714",,"714","0","100","0","52","0","83",,"12","0","42","0","165","0","88","0","122","0","23","0","-28","0,0129,","13",",0,0324,","11.6",",0,0323,","1.89",",0,1014,","99","0,0711,+","29","0,1001","26","0,1016","23","0,1024","18","0,1101","11","0,1102","30","0,0510","27","0,0509","22","0,0421","15","0,0328","15","0,0328","8257",,"8257","0","24.36",",0","58.6","X","49.7",",0","43.4","0","53.3","0","33.5","0","160668",",X",,,,,,,,,"45","X",,,,,,,,,"55.9","X"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","1967",,,"397",,"397","0","108","0","58","0","93",,"19","0","36","0","170","0","77","0","117","0","2","0","-31","0,0118,","30",",0,0219,","8.5",",0,0215,","1.39",",0,0630,","91","0,0722,+","30","0,0928","28","0,0929","23","0,1021","18","0,1028","15","0,1106","32","0,0520","28","0,0505","22","0,0504","18","0,0503","2","0,0318","8566",,"8566","0","25.45",",0","56.6","X","65.9",",0","42.6","0","52.5","0","32.6","0","157176",",X",,,,,,,,,"360","X",,,,,,,,,"63.1","X"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","1968",,,"588",,"588","0","122","0","67","0","85",,"17","0","28","0","148","0","73","0","118","0","14","0","-21","0,0107,+","21",",Z,1231,","7.6",",0,1222,","2.00",",0,0922,","96","0,0823,+","29","0,1004","27","0,1029","22","0,1111","19","0,1112","16","0,1127","29","0,0505","27","0,0425","18","0,0405","18","0,0405","15","0,0321","7988",,"7988","0","37.96",",0","55.9","X","47.8",",0","45.1","0","54.5","0","35.8","0","153330",",X",,,,,,,,,"315","X",,,,,,,,,"44.1","X"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","1969",,,"764",,"764","0","127","0","57","0","121",,"26","0","33","0","152","0","95","0","124","0","12","0","-21","0,0101,","24",",0,0130,","7.0",",0,1228,","0.96",",0,0708,","96","0,0829,","32","0,1017","26","0,1022","24","0,1023","15","0,1113","15","0,1113","31","0,0512","28","0,0406","-1","0,0331","-1","0,0331","-1","0,0331","8166",,"8166","0","19.33",",0","51.8","X","74.1",",0","44.6","0","53.9","0","35.3","0","145524",",X",,,,,,,,,"270","X",,,,,,,,,"53.9","X"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","1970",,,"898",,"898","0","129","0","62","0","111",,"12","0","36","0","155","0","89","0","127","0","26","0","-34","0,0119,","21",",0,0127,+","5.0",",0,1126,","1.43",",0,1008,","97","0,0629,","30","0,1010","27","0,1107","19","0,1114","19","0,1114","5","0,1122","31","0,0422","27","0,0410","18","0,0404","18","0,0404","15","0,0402","8359",,"8359","0","30.58",",0","56.7","X","35.9",",0","44.3","0","53.6","0","35.0","0","159534",",X",,,,,,,,,"270","X",,,,,,,,,"45.0","X"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","1971",,,"623",,"623","0","120","0","64","0","127",,"25","0","34","0","156","0","96","0","134","0","10","0","-23","0,0208,","20",",0,0205,","6.0",",0,1227,","2.39",",0,0707,","97","0,0822,","32","0,1010","28","0,1101","22","0,1104","16","0,1106","16","0,1106","32","0,0503","27","0,0414","23","0,0406","17","0,0403","13","0,0324","8273",,"8273","0","29.47",",0","57.1","X","69.2",",0","44.1","0","53.5","0","34.7","0","160884",",X",,,,,,,,,"225","X",,,,,,,,,"42.1","X"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","1972",,,"557",,"557","0","122","0","53","0","112",,"16","0","49","0","167","0","95","0","111","0","11","0","-29","0,0115,","19",",0,0306,+","6.0",",0,0124,","1.57",",0,0722,","97","0,0820,+","28","0,0930","28","0,0930","23","0,1017","18","0,1018","15","0,1019","31","0,0426","28","0,0410","18","0,0408","18","0,0408","12","0,0310","8645",,"8645","0","23.79",",0","53.5","X","54.7",",0","41.3","0","50.4","0","32.1","0","149004",",X",,,,,,,,,"270","X",,,,,,,,,"38.9","X"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","1973",,,"744",,"744","0","110","0","55","0","93",,"14","0","19","0","138","0","67","0","125","0","13","0","-24","0,1231,","9",",0,1231,+","6.9",",0,0103,","1.64",",0,1120,","98","0,0610,","30","0,1030","26","0,1103","18","0,1104","18","0,1104","14","0,1105","32","0,0517","26","0,0413","23","0,0410","20","0,0318","12","0,0226","8030",,"8030","0","21.16",",0","55.7","X","43.4",",0","46.7","0","55.5","0","37.9","0","153492",",X",,,,,,,"225","X","45","X",,,,,,,"57.5","X","44.1","X"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","1974",,,"599",,"599","0","101","0","50","0","87",,"15","0","25","0","168","0","70","0","117","0","12","0","-30","0,0101,","18",",0,0207,+","5.9",",0,0403,","1.59",",0,0606,","101","0,0708,","32","0,0903","26","0,0922","24","0,1001","18","0,1115","15","0,1125","27","0,0506","27","0,0506","22","0,0408","12","0,0326","12","0,0326","8026",,"8026","0","19.12",",0","58.9","X","40.6",",0","44.4","0","53.9","0","34.8","0","160398",",X",,,,,,,,,"360","X",,,,,,,,,"49.0","X"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","1975",,,"830",,"830","0","125","0","61","0","142",,"27","0","30","0","154","0","101","0","129","0","20","0","-22","0,0209,","19",",0,0214,+","8.0",",0,1120,","2.58",",0,0611,","98","0,0729,","30","0,1002","28","0,1028","23","0,1113","20","0,1114","12","0,1122","30","0,0421","25","0,0412","22","0,0411","12","0,0404","12","0,0404","8318",,"8318","0","35.16",",0","56.9","X","78.8",",0","44.8","0","53.9","0","35.7","0","158244",",X",,,,,,,"315","X","315","X",,,,,,,"62.2","X","50.1","X"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","1976",,,"922",,"922","0","97","0","49","0","87",,"16","0","39","0","158","0","75","0","140","0","31","0","-23","0,1231,","11",",0,0111,","5.2",",0,0305,","1.45",",0,0617,","100","0,0713,","26","0,1006","26","0,1006","24","0,1017","16","0,1027","16","0,1027","32","0,0506","26","0,0404","17","0,0322","17","0,0322","16","0,0316","7239",,"7239","0","16.53",",0","66.8","X","44.9",",0","45.9","0","56.8","0","34.9","0","185580",",X",,,,,,,"135","X","360","X",,,,,,,"48.3","X","36.9","X"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","1977",,,"666",,"666","0","145","0","81","0","86",,"18","0","43","0","144","0","83","0","140","0","11","0","-32","0,0109,","11",",0,0121,+","7.2",",0,1231,","7.28",",0,0830,","100","0,0719,","32","0,1003","28","0,1016","23","0,1111","17","0,1112","9","0,1121","29","0,0408","20","0,0406","20","0,0406","20","0,0406","14","0,0307","8021",,"8021","0","34.94",",0","56.4","X","60.7",",0","45.2","0","54.7","0","35.7","0","156180",",X",,,,,,,"225","X","270","X",,,,,,,"55.3","X","40.9","X"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","1978",,,"790",,"790","0","116","0","58","0","125",,"15","0","50","0","152","0","100","0","141","0","20","0","-18","0,0110,","13",",0,0303,","8.3",",0,1117,","2.88",",0,0625,","96","0,0908,+","30","0,1008","28","0,1023","23","0,1115","14","0,1118","14","0,1118","29","0,0502","28","0,0421","24","0,0326","17","0,0318","15","0,0317","8580",,"8580","0","30.29",",0","62.3","X","53.5",",0","44.1","0","53.8","0","34.5","0","170400",",X",,,,,,,"315","X","270","X",,,,,,,"51.7","X","38.9","X"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","1979",,,"628",,"628","0","116","0","64","0","91",,"15","0","38","0","157","0","83","0","119","0","11","0","-28","0,0111,","24",",0,0222,+","4.2",",0,0220,","2.29",",0,0821,","96","0,0806,","30","0,1007","28","0,1010","22","0,1107","18","0,1108","9","0,1110","31","0,0512","27","0,0410","10","0,0406","10","0,0406","10","0,0406","8661",,"8661","0","31.09",",0","53.6","X","46.4",",0","43.3","0","52.5","0","34.1","0","144498",",X",,,,,,,"225","X","315","X",,,,,,,"56.4","X","38.0","X"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","1980",,,"751",,"751","0","106","0","40","0","81",,"17","0","30","0","157","0","78","0","131","0","18","0","-15","0,0109,","7",",0,0212,+","5.0",",0,0408,","2.53",",0,0605,","100","0,0711,","31","0,0926","24","0,1012","24","0,1012","19","0,1029","15","0,1118","31","0,0515","24","0,0414","24","0,0414","18","0,0325","9","0,0314","7787",,"7787","0","21.80",",0","60.0","X","47.8",",0","45.2","0","55.0","0","35.4","0","165864",",X","10","X",,,,,"360","X",,,"46.1","X",,,,,"63.3","X",,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","1981",,,"466",,"466","0","120","0","61","0","72",,"18","0","27","0","146","0","63","0","122","0","1","0","-20","0,0211,","10",",0,1120,","6.2",",0,1119,","2.38",",0,0711,","91","0,0708,","31","0,1002","25","0,1019","23","0,1022","20","0,1023","6","0,1121","30","0,0510","28","0,0406","21","0,0320","20","0,0316","13","0,0307","7323",,"7323","0","28.02",",0","62.8","X","43.1",",0","46.2","0","55.9","0","36.5","0","171144",",X","330","X",,,,,,,,,"33.1","X",,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","1982",,,"685",,"685","0","122","0","72","0","98",,"19","0","38","0","148","0","81","0","126","0","17","0","-26","0,0110,","38",",0,0123,","17.2",",0,0122,","1.72",",0,1019,","100","0,0705,","29","0,1020","28","0,1021","22","0,1106","9","0,1112","9","0,1112","30","0,0422","25","0,0421","22","0,0411","20","0,0409","15","0,0406","8326",,"8326","0","30.24",",0","56.0","X","93.9",",0","44.4","0","53.5","0","35.3","0","155364",",X","350","X",,,,,"360","X",,,"38.9","X",,,,,"57.5","X",,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","1983",,,"987",,"987","0","135","0","76","0","119",,"23","0","22","0","147","0","83","0","118","0","26","0","-29","0,1219,","21",",0,1221,","13.6",",0,0414,","1.65",",0,0703,","97","0,0807,","30","0,0923","27","0,1029","23","0,1112","14","0,1124","14","0,1124","30","0,0424","23","0,0419","23","0,0419","19","0,0324","15","0,0323","7359",,"7359","0","39.10",",0","55.6","X","101.6",",0","45.7","0","53.8","0","37.5","0","158052",",X","200","X",,,,,"360","X",,,"44.1","X",,,,,"63.3","X",,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","1984","11.6","X","688",,"688","0","125","0","71","0","110",,"23","0","27","0","155","0","74","0","117","0","8","0","-25","0,0120,+","19",",0,0113,","9.6",",0,0304,","2.91",",0,0607,","94","0,0722,","28","0,0926","28","0,0926","24","0,1031","20","0,1101","15","0,1102","31","0,0430","27","0,0406","22","0,0331","19","0,0319","16","0,0318","8338",,"8338","0","36.99",",0",,,"65.9",",0","45.2","0","54.0","0","36.3","0","164710",",X","190","X",,,,,"225","X",,,"40.9","X",,,,,"60.8","X",,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","1985","11.6","X","616",,"616","0","130","0","68","0","118",,"23","0","47","0","154","0","88","0","123","0","9","0","-25","0,0119,","17",",0,1205,+","14.7",",0,0331,","2.42",",0,0812,","102","0,0608,","32","0,1002","28","0,1103","23","0,1104","13","0,1119","13","0,1119","21","0,0409","21","0,0409","21","0,0409","7","0,0306","7","0,0306","7747",,"7747","0","31.70",",0",,,"92.0",",0","43.5","0","53.0","0","33.9","0","185938",",X","340","X",,,,,"360","X",,,"42.9","X",,,,,"66.7","X",,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","1986","11.0","X","598",,"598","0","119","0","68","0","109",,"13","0","20","0","147","0","75","0","121","0","6","0","-18","0,0127,","18",",0,0226,+","7.0",",0,0313,","2.29",",0,0621,","93","0,0619,","32","0,1013","24","0,1101","24","0,1101","20","0,1102","16","0,1109","27","0,0422","27","0,0422","21","0,0327","16","0,0321","16","0,0321","8329",,"8329","0","36.65",",0",,,"40.4",",0","45.6","0","54.3","0","36.9","0","173331",",X","320","X",,,,,"315","X",,,"51.0","X",,,,,"66.7","X",,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","1987","10.5","X","881",,"881","0","98","0","53","0","46",,"8","0","8","0","144","0","46","0","146","0","24","0","-14","0,0123,","5",",0,1226,+","4.1",",0,0129,","9.15",",0,0723,","99","0,0613,","29","0,1003","25","0,1010","23","0,1011","19","0,1109","16","0,1121","30","0,0423","27","0,0404","18","0,0403","18","0,0403","16","0,0330","6693",,"6693","0","32.18",",0",,,"21.2",",0","49.7","0","59.2","0","40.1","0","184887",",X","320","X",,,,,"315","X",,,"36.9","X",,,,,"55.3","X",,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","1988","11.0","X","1126",,"1126","0","92","0","48","0","91",,"16","0","37","0","161","0","67","0","147","0","44","0","-18","0,0106,","14",",0,0127,+","7.5",",0,0119,","1.47",",0,0919,","105","0,0731,","29","0,1005","27","0,1012","24","0,1026","19","0,1029","16","0,1030","32","0,0428","25","0,0419","21","0,0330","18","0,0321","15","0,0315","7599",,"7599","0","19.10",",0",,,"53.5",",0","46.4","0","56.7","0","36.0","0","197638",",X","280","X",,,,,"270","X",,,"38.9","X",,,,,"71.4","X",,
